block_group,B19051_000E,B19051_002E,B19051_003E,B19052_002E,B19052_003E,B19053_002E,B19053_003E,B19054_002E,B19054_003E,B19055_002E,B19055_003E,B19056_002E,B19056_003E,B19057_002E,B19057_003E,B19058_002E,B19058_003E,B19059_002E,B19059_003E,B19060_002E,B19060_003E
480291821061,969.0,886.0,83.0,886.0,83.0,143.0,826.0,358.0,611.0,258.0,711.0,53.0,916.0,6.0,963.0,15.0,954.0,217.0,752.0,198.0,771.0
480291918142,665.0,621.0,44.0,621.0,44.0,107.0,558.0,172.0,493.0,100.0,565.0,8.0,657.0,8.0,657.0,32.0,633.0,145.0,520.0,129.0,536.0
480291918151,952.0,821.0,131.0,805.0,147.0,159.0,793.0,268.0,684.0,155.0,797.0,9.0,943.0,0.0,952.0,0.0,952.0,156.0,796.0,152.0,800.0
480291918161,935.0,498.0,437.0,432.0,503.0,98.0,837.0,300.0,635.0,417.0,518.0,23.0,912.0,0.0,935.0,7.0,928.0,355.0,580.0,137.0,798.0
480291918162,559.0,423.0,136.0,380.0,179.0,51.0,508.0,140.0,419.0,164.0,395.0,12.0,547.0,0.0,559.0,0.0,559.0,102.0,457.0,54.0,505.0
480291918172,1118.0,933.0,185.0,875.0,243.0,204.0,914.0,348.0,770.0,250.0,868.0,0.0,1118.0,0.0,1118.0,0.0,1118.0,186.0,932.0,265.0,853.0
480291919001,428.0,261.0,167.0,253.0,175.0,53.0,375.0,154.0,274.0,133.0,295.0,50.0,378.0,0.0,428.0,75.0,353.0,101.0,327.0,37.0,391.0
480291919003,248.0,177.0,71.0,177.0,71.0,7.0,241.0,0.0,248.0,49.0,199.0,30.0,218.0,6.0,242.0,34.0,214.0,31.0,217.0,26.0,222.0
480291919004,230.0,128.0,102.0,104.0,126.0,54.0,176.0,14.0,216.0,115.0,115.0,38.0,192.0,0.0,230.0,93.0,137.0,21.0,209.0,65.0,165.0
480291920001,478.0,353.0,125.0,337.0,141.0,62.0,416.0,196.0,282.0,255.0,223.0,0.0,478.0,0.0,478.0,0.0,478.0,54.0,424.0,55.0,423.0
480291920002,696.0,622.0,74.0,574.0,122.0,48.0,648.0,82.0,614.0,27.0,669.0,15.0,681.0,0.0,696.0,109.0,587.0,32.0,664.0,52.0,644.0
480291920004,259.0,189.0,70.0,130.0,129.0,74.0,185.0,51.0,208.0,68.0,191.0,29.0,230.0,0.0,259.0,17.0,242.0,56.0,203.0,15.0,244.0
480291920005,153.0,153.0,0.0,153.0,0.0,28.0,125.0,0.0,153.0,0.0,153.0,0.0,153.0,28.0,125.0,40.0,113.0,0.0,153.0,0.0,153.0
480291921002,544.0,434.0,110.0,397.0,147.0,69.0,475.0,137.0,407.0,187.0,357.0,7.0,537.0,7.0,537.0,29.0,515.0,86.0,458.0,50.0,494.0
480291922001,668.0,585.0,83.0,585.0,83.0,34.0,634.0,16.0,652.0,69.0,599.0,9.0,659.0,0.0,668.0,38.0,630.0,79.0,589.0,22.0,646.0
480291923001,328.0,124.0,204.0,124.0,204.0,0.0,328.0,90.0,238.0,268.0,60.0,31.0,297.0,0.0,328.0,33.0,295.0,122.0,206.0,25.0,303.0
480291923002,1066.0,946.0,120.0,931.0,135.0,73.0,993.0,307.0,759.0,243.0,823.0,15.0,1051.0,0.0,1066.0,0.0,1066.0,131.0,935.0,64.0,1002.0
480291923003,429.0,329.0,100.0,329.0,100.0,72.0,357.0,217.0,212.0,173.0,256.0,0.0,429.0,0.0,429.0,39.0,390.0,87.0,342.0,39.0,390.0
480291923004,395.0,354.0,41.0,354.0,41.0,69.0,326.0,100.0,295.0,77.0,318.0,0.0,395.0,0.0,395.0,54.0,341.0,53.0,342.0,54.0,341.0
480299800011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800031,222.0,211.0,11.0,211.0,11.0,10.0,212.0,16.0,206.0,0.0,222.0,6.0,216.0,0.0,222.0,3.0,219.0,18.0,204.0,35.0,187.0
480299800041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480299800051,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
480299801001,66.0,58.0,8.0,58.0,8.0,2.0,64.0,12.0,54.0,19.0,47.0,8.0,58.0,14.0,52.0,30.0,36.0,11.0,55.0,8.0,58.0
480291805033,585.0,469.0,116.0,445.0,140.0,51.0,534.0,63.0,522.0,332.0,253.0,33.0,552.0,0.0,585.0,76.0,509.0,151.0,434.0,64.0,521.0
480291704011,297.0,235.0,62.0,235.0,62.0,46.0,251.0,11.0,286.0,99.0,198.0,47.0,250.0,12.0,285.0,56.0,241.0,44.0,253.0,12.0,285.0
480291914081,879.0,755.0,124.0,706.0,173.0,86.0,793.0,99.0,780.0,113.0,766.0,29.0,850.0,9.0,870.0,131.0,748.0,53.0,826.0,64.0,815.0
480291914091,1576.0,1458.0,118.0,1414.0,162.0,99.0,1477.0,143.0,1433.0,262.0,1314.0,46.0,1530.0,29.0,1547.0,132.0,1444.0,148.0,1428.0,115.0,1461.0
480291412006,363.0,308.0,55.0,308.0,55.0,0.0,363.0,51.0,312.0,96.0,267.0,0.0,363.0,0.0,363.0,36.0,327.0,52.0,311.0,29.0,334.0
480291412003,340.0,286.0,54.0,286.0,54.0,19.0,321.0,0.0,340.0,168.0,172.0,12.0,328.0,0.0,340.0,99.0,241.0,44.0,296.0,40.0,300.0
480291501002,533.0,425.0,108.0,417.0,116.0,75.0,458.0,25.0,508.0,179.0,354.0,49.0,484.0,31.0,502.0,124.0,409.0,64.0,469.0,74.0,459.0
480291407002,449.0,260.0,189.0,234.0,215.0,26.0,423.0,22.0,427.0,154.0,295.0,35.0,414.0,33.0,416.0,80.0,369.0,66.0,383.0,98.0,351.0
480291413002,847.0,656.0,191.0,644.0,203.0,40.0,807.0,169.0,678.0,312.0,535.0,85.0,762.0,13.0,834.0,192.0,655.0,179.0,668.0,184.0,663.0
480291414021,1008.0,824.0,184.0,794.0,214.0,89.0,919.0,63.0,945.0,218.0,790.0,44.0,964.0,19.0,989.0,120.0,888.0,216.0,792.0,179.0,829.0
480291806022,780.0,391.0,389.0,384.0,396.0,49.0,731.0,126.0,654.0,361.0,419.0,78.0,702.0,11.0,769.0,195.0,585.0,153.0,627.0,102.0,678.0
480291101003,707.0,587.0,120.0,578.0,129.0,76.0,631.0,55.0,652.0,161.0,546.0,30.0,677.0,9.0,698.0,79.0,628.0,62.0,645.0,48.0,659.0
480291211121,1189.0,833.0,356.0,794.0,395.0,94.0,1095.0,230.0,959.0,379.0,810.0,16.0,1173.0,0.0,1189.0,40.0,1149.0,303.0,886.0,128.0,1061.0
480291519002,1469.0,1217.0,252.0,1188.0,281.0,193.0,1276.0,18.0,1451.0,259.0,1210.0,134.0,1335.0,43.0,1426.0,404.0,1065.0,162.0,1307.0,284.0,1185.0
480291409001,350.0,252.0,98.0,222.0,128.0,35.0,315.0,14.0,336.0,127.0,223.0,14.0,336.0,22.0,328.0,76.0,274.0,48.0,302.0,11.0,339.0
480291505011,199.0,177.0,22.0,169.0,30.0,8.0,191.0,7.0,192.0,32.0,167.0,0.0,199.0,21.0,178.0,52.0,147.0,7.0,192.0,24.0,175.0
480291505013,352.0,272.0,80.0,248.0,104.0,40.0,312.0,18.0,334.0,179.0,173.0,59.0,293.0,0.0,352.0,116.0,236.0,82.0,270.0,45.0,307.0
480291110001,353.0,229.0,124.0,229.0,124.0,40.0,313.0,9.0,344.0,116.0,237.0,85.0,268.0,4.0,349.0,158.0,195.0,25.0,328.0,31.0,322.0
480291204002,285.0,217.0,68.0,217.0,68.0,38.0,247.0,111.0,174.0,124.0,161.0,39.0,246.0,0.0,285.0,0.0,285.0,28.0,257.0,60.0,225.0
480291204006,497.0,97.0,400.0,97.0,400.0,72.0,425.0,273.0,224.0,419.0,78.0,0.0,497.0,0.0,497.0,0.0,497.0,257.0,240.0,117.0,380.0
480291204004,351.0,302.0,49.0,287.0,64.0,36.0,315.0,213.0,138.0,101.0,250.0,0.0,351.0,0.0,351.0,0.0,351.0,82.0,269.0,78.0,273.0
480291710005,245.0,151.0,94.0,135.0,110.0,24.0,221.0,28.0,217.0,65.0,180.0,31.0,214.0,25.0,220.0,75.0,170.0,58.0,187.0,0.0,245.0
480291710003,416.0,336.0,80.0,305.0,111.0,55.0,361.0,0.0,416.0,118.0,298.0,48.0,368.0,7.0,409.0,242.0,174.0,11.0,405.0,0.0,416.0
480291717005,309.0,219.0,90.0,219.0,90.0,0.0,309.0,34.0,275.0,199.0,110.0,0.0,309.0,0.0,309.0,0.0,309.0,146.0,163.0,120.0,189.0
480291213004,500.0,328.0,172.0,328.0,172.0,32.0,468.0,163.0,337.0,241.0,259.0,22.0,478.0,0.0,500.0,22.0,478.0,230.0,270.0,174.0,326.0
480291215012,746.0,612.0,134.0,596.0,150.0,53.0,693.0,95.0,651.0,184.0,562.0,39.0,707.0,0.0,746.0,11.0,735.0,240.0,506.0,192.0,554.0
480291215073,306.0,241.0,65.0,241.0,65.0,24.0,282.0,46.0,260.0,129.0,177.0,31.0,275.0,5.0,301.0,42.0,264.0,61.0,245.0,107.0,199.0
480291312001,636.0,389.0,247.0,380.0,256.0,23.0,613.0,17.0,619.0,223.0,413.0,86.0,550.0,50.0,586.0,266.0,370.0,110.0,526.0,0.0,636.0
480291404003,310.0,268.0,42.0,262.0,48.0,13.0,297.0,25.0,285.0,90.0,220.0,55.0,255.0,0.0,310.0,31.0,279.0,37.0,273.0,23.0,287.0
480291101001,451.0,370.0,81.0,347.0,104.0,32.0,419.0,58.0,393.0,63.0,388.0,27.0,424.0,0.0,451.0,56.0,395.0,65.0,386.0,40.0,411.0
480291209023,875.0,773.0,102.0,650.0,225.0,152.0,723.0,35.0,840.0,66.0,809.0,105.0,770.0,13.0,862.0,241.0,634.0,83.0,792.0,38.0,837.0
480291214032,380.0,247.0,133.0,247.0,133.0,19.0,361.0,72.0,308.0,182.0,198.0,11.0,369.0,0.0,380.0,33.0,347.0,172.0,208.0,25.0,355.0
480291216041,1504.0,1316.0,188.0,1305.0,199.0,75.0,1429.0,181.0,1323.0,329.0,1175.0,82.0,1422.0,21.0,1483.0,68.0,1436.0,423.0,1081.0,389.0,1115.0
480291216044,626.0,567.0,59.0,567.0,59.0,53.0,573.0,70.0,556.0,146.0,480.0,22.0,604.0,0.0,626.0,0.0,626.0,92.0,534.0,118.0,508.0
480291207023,574.0,461.0,113.0,422.0,152.0,97.0,477.0,215.0,359.0,192.0,382.0,14.0,560.0,0.0,574.0,17.0,557.0,153.0,421.0,35.0,539.0
480291213002,408.0,287.0,121.0,273.0,135.0,65.0,343.0,112.0,296.0,182.0,226.0,0.0,408.0,0.0,408.0,51.0,357.0,141.0,267.0,87.0,321.0
480291703001,394.0,239.0,155.0,216.0,178.0,23.0,371.0,38.0,356.0,144.0,250.0,61.0,333.0,7.0,387.0,159.0,235.0,59.0,335.0,9.0,385.0
480291704022,355.0,296.0,59.0,258.0,97.0,69.0,286.0,0.0,355.0,110.0,245.0,77.0,278.0,9.0,346.0,129.0,226.0,11.0,344.0,20.0,335.0
480291704023,399.0,350.0,49.0,342.0,57.0,19.0,380.0,9.0,390.0,105.0,294.0,0.0,399.0,8.0,391.0,55.0,344.0,31.0,368.0,27.0,372.0
480291706002,381.0,322.0,59.0,291.0,90.0,77.0,304.0,0.0,381.0,118.0,263.0,25.0,356.0,11.0,370.0,54.0,327.0,27.0,354.0,31.0,350.0
480291707001,333.0,253.0,80.0,253.0,80.0,43.0,290.0,8.0,325.0,137.0,196.0,50.0,283.0,11.0,322.0,78.0,255.0,21.0,312.0,25.0,308.0
480291212041,888.0,621.0,267.0,592.0,296.0,52.0,836.0,67.0,821.0,222.0,666.0,20.0,868.0,10.0,878.0,166.0,722.0,80.0,808.0,124.0,764.0
480291212045,941.0,924.0,17.0,894.0,47.0,70.0,871.0,14.0,927.0,72.0,869.0,0.0,941.0,0.0,941.0,17.0,924.0,56.0,885.0,28.0,913.0
480291416001,755.0,688.0,67.0,688.0,67.0,85.0,670.0,45.0,710.0,90.0,665.0,39.0,716.0,9.0,746.0,65.0,690.0,78.0,677.0,77.0,678.0
480291215051,888.0,752.0,136.0,724.0,164.0,45.0,843.0,51.0,837.0,321.0,567.0,25.0,863.0,31.0,857.0,182.0,706.0,290.0,598.0,268.0,620.0
480291403001,392.0,270.0,122.0,240.0,152.0,39.0,353.0,35.0,357.0,147.0,245.0,53.0,339.0,0.0,392.0,89.0,303.0,27.0,365.0,10.0,382.0
480291701013,359.0,295.0,64.0,295.0,64.0,7.0,352.0,6.0,353.0,65.0,294.0,43.0,316.0,0.0,359.0,162.0,197.0,13.0,346.0,9.0,350.0
480291718021,347.0,237.0,110.0,225.0,122.0,31.0,316.0,34.0,313.0,88.0,259.0,21.0,326.0,0.0,347.0,84.0,263.0,94.0,253.0,81.0,266.0
480291718024,470.0,284.0,186.0,284.0,186.0,27.0,443.0,0.0,470.0,235.0,235.0,57.0,413.0,0.0,470.0,229.0,241.0,64.0,406.0,51.0,419.0
480291507005,407.0,259.0,148.0,259.0,148.0,51.0,356.0,24.0,383.0,177.0,230.0,72.0,335.0,0.0,407.0,94.0,313.0,101.0,306.0,36.0,371.0
480291507002,498.0,350.0,148.0,285.0,213.0,65.0,433.0,43.0,455.0,248.0,250.0,90.0,408.0,41.0,457.0,158.0,340.0,26.0,472.0,57.0,441.0
480291507004,440.0,278.0,162.0,278.0,162.0,0.0,440.0,6.0,434.0,280.0,160.0,103.0,337.0,10.0,430.0,99.0,341.0,24.0,416.0,0.0,440.0
480291601002,424.0,330.0,94.0,282.0,142.0,59.0,365.0,36.0,388.0,73.0,351.0,32.0,392.0,0.0,424.0,123.0,301.0,0.0,424.0,56.0,368.0
480291813021,1209.0,1122.0,87.0,1080.0,129.0,69.0,1140.0,101.0,1108.0,117.0,1092.0,56.0,1153.0,0.0,1209.0,214.0,995.0,41.0,1168.0,101.0,1108.0
480291815063,1035.0,748.0,287.0,748.0,287.0,24.0,1011.0,63.0,972.0,323.0,712.0,38.0,997.0,10.0,1025.0,186.0,849.0,76.0,959.0,77.0,958.0
480291809024,531.0,439.0,92.0,393.0,138.0,65.0,466.0,60.0,471.0,92.0,439.0,0.0,531.0,0.0,531.0,78.0,453.0,76.0,455.0,114.0,417.0
480291810032,589.0,403.0,186.0,403.0,186.0,18.0,571.0,0.0,589.0,100.0,489.0,51.0,538.0,0.0,589.0,130.0,459.0,14.0,575.0,0.0,589.0
480291810053,654.0,616.0,38.0,603.0,51.0,67.0,587.0,38.0,616.0,78.0,576.0,0.0,654.0,0.0,654.0,80.0,574.0,53.0,601.0,44.0,610.0
480291817152,436.0,362.0,74.0,346.0,90.0,16.0,420.0,24.0,412.0,84.0,352.0,12.0,424.0,0.0,436.0,49.0,387.0,53.0,383.0,51.0,385.0
480291203001,616.0,583.0,33.0,536.0,80.0,72.0,544.0,189.0,427.0,53.0,563.0,0.0,616.0,0.0,616.0,0.0,616.0,174.0,442.0,147.0,469.0
480291205011,262.0,103.0,159.0,93.0,169.0,10.0,252.0,26.0,236.0,144.0,118.0,30.0,232.0,0.0,262.0,43.0,219.0,112.0,150.0,9.0,253.0
480291205016,442.0,363.0,79.0,320.0,122.0,147.0,295.0,44.0,398.0,115.0,327.0,146.0,296.0,56.0,386.0,103.0,339.0,116.0,326.0,22.0,420.0
480291205017,327.0,301.0,26.0,257.0,70.0,61.0,266.0,0.0,327.0,79.0,248.0,36.0,291.0,0.0,327.0,20.0,307.0,53.0,274.0,0.0,327.0
480291211151,567.0,506.0,61.0,506.0,61.0,48.0,519.0,134.0,433.0,125.0,442.0,0.0,567.0,11.0,556.0,59.0,508.0,137.0,430.0,107.0,460.0
480291211173,638.0,516.0,122.0,516.0,122.0,14.0,624.0,133.0,505.0,184.0,454.0,8.0,630.0,14.0,624.0,54.0,584.0,110.0,528.0,134.0,504.0
480291815031,1290.0,1153.0,137.0,1127.0,163.0,127.0,1163.0,138.0,1152.0,279.0,1011.0,77.0,1213.0,8.0,1282.0,96.0,1194.0,190.0,1100.0,235.0,1055.0
480291215082,606.0,520.0,86.0,520.0,86.0,31.0,575.0,18.0,588.0,157.0,449.0,91.0,515.0,22.0,584.0,225.0,381.0,87.0,519.0,32.0,574.0
480291914054,444.0,376.0,68.0,361.0,83.0,87.0,357.0,117.0,327.0,115.0,329.0,20.0,424.0,9.0,435.0,9.0,435.0,92.0,352.0,59.0,385.0
480291709002,554.0,354.0,200.0,354.0,200.0,32.0,522.0,10.0,544.0,387.0,167.0,85.0,469.0,10.0,544.0,122.0,432.0,102.0,452.0,39.0,515.0
480291615012,203.0,115.0,88.0,115.0,88.0,18.0,185.0,26.0,177.0,95.0,108.0,36.0,167.0,19.0,184.0,30.0,173.0,77.0,126.0,52.0,151.0
480291615014,436.0,308.0,128.0,308.0,128.0,19.0,417.0,49.0,387.0,141.0,295.0,16.0,420.0,28.0,408.0,156.0,280.0,106.0,330.0,115.0,321.0
480291701023,573.0,456.0,117.0,427.0,146.0,47.0,526.0,18.0,555.0,157.0,416.0,63.0,510.0,8.0,565.0,132.0,441.0,60.0,513.0,42.0,531.0
480291711002,543.0,340.0,203.0,333.0,210.0,36.0,507.0,23.0,520.0,313.0,230.0,120.0,423.0,7.0,536.0,135.0,408.0,117.0,426.0,86.0,457.0
480291807024,449.0,268.0,181.0,236.0,213.0,51.0,398.0,12.0,437.0,186.0,263.0,13.0,436.0,0.0,449.0,31.0,418.0,101.0,348.0,36.0,413.0
480291807021,876.0,569.0,307.0,569.0,307.0,18.0,858.0,61.0,815.0,223.0,653.0,51.0,825.0,47.0,829.0,254.0,622.0,133.0,743.0,186.0,690.0
480291809013,549.0,415.0,134.0,379.0,170.0,65.0,484.0,18.0,531.0,144.0,405.0,14.0,535.0,0.0,549.0,6.0,543.0,94.0,455.0,58.0,491.0
480291108003,241.0,213.0,28.0,189.0,52.0,41.0,200.0,45.0,196.0,17.0,224.0,11.0,230.0,0.0,241.0,31.0,210.0,30.0,211.0,24.0,217.0
480291211163,574.0,521.0,53.0,507.0,67.0,74.0,500.0,149.0,425.0,149.0,425.0,0.0,574.0,0.0,574.0,0.0,574.0,108.0,466.0,14.0,560.0
480291212034,390.0,283.0,107.0,283.0,107.0,33.0,357.0,29.0,361.0,176.0,214.0,40.0,350.0,0.0,390.0,72.0,318.0,64.0,326.0,11.0,379.0
480291212033,374.0,299.0,75.0,260.0,114.0,78.0,296.0,49.0,325.0,87.0,287.0,31.0,343.0,10.0,364.0,41.0,333.0,66.0,308.0,9.0,365.0
480291817181,763.0,695.0,68.0,684.0,79.0,82.0,681.0,90.0,673.0,182.0,581.0,11.0,752.0,12.0,751.0,25.0,738.0,158.0,605.0,142.0,621.0
480291902005,499.0,421.0,78.0,421.0,78.0,72.0,427.0,130.0,369.0,96.0,403.0,0.0,499.0,56.0,443.0,111.0,388.0,15.0,484.0,19.0,480.0
480291902002,226.0,164.0,62.0,147.0,79.0,24.0,202.0,54.0,172.0,88.0,138.0,35.0,191.0,0.0,226.0,15.0,211.0,34.0,192.0,0.0,226.0
480291802024,292.0,138.0,154.0,138.0,154.0,0.0,292.0,32.0,260.0,161.0,131.0,0.0,292.0,0.0,292.0,14.0,278.0,61.0,231.0,56.0,236.0
480291802022,651.0,438.0,213.0,415.0,236.0,23.0,628.0,36.0,615.0,283.0,368.0,34.0,617.0,14.0,637.0,87.0,564.0,76.0,575.0,15.0,636.0
480291805014,492.0,188.0,304.0,179.0,313.0,9.0,483.0,44.0,448.0,268.0,224.0,112.0,380.0,27.0,465.0,239.0,253.0,92.0,400.0,42.0,450.0
480291808003,261.0,175.0,86.0,167.0,94.0,24.0,237.0,22.0,239.0,87.0,174.0,29.0,232.0,0.0,261.0,23.0,238.0,41.0,220.0,13.0,248.0
480291708001,186.0,120.0,66.0,115.0,71.0,13.0,173.0,13.0,173.0,74.0,112.0,24.0,162.0,12.0,174.0,54.0,132.0,15.0,171.0,6.0,180.0
480291106001,226.0,203.0,23.0,169.0,57.0,53.0,173.0,0.0,226.0,72.0,154.0,16.0,210.0,7.0,219.0,48.0,178.0,14.0,212.0,7.0,219.0
480291510002,335.0,265.0,70.0,256.0,79.0,46.0,289.0,15.0,320.0,144.0,191.0,7.0,328.0,0.0,335.0,117.0,218.0,62.0,273.0,24.0,311.0
480291510003,357.0,313.0,44.0,304.0,53.0,51.0,306.0,39.0,318.0,75.0,282.0,20.0,337.0,9.0,348.0,80.0,277.0,78.0,279.0,16.0,341.0
480291607021,381.0,307.0,74.0,290.0,91.0,24.0,357.0,6.0,375.0,82.0,299.0,61.0,320.0,0.0,381.0,78.0,303.0,27.0,354.0,29.0,352.0
480291607022,698.0,354.0,344.0,354.0,344.0,8.0,690.0,42.0,656.0,300.0,398.0,163.0,535.0,0.0,698.0,250.0,448.0,158.0,540.0,86.0,612.0
480291215083,284.0,259.0,25.0,245.0,39.0,48.0,236.0,44.0,240.0,99.0,185.0,12.0,272.0,0.0,284.0,30.0,254.0,39.0,245.0,29.0,255.0
480291216011,632.0,528.0,104.0,502.0,130.0,40.0,592.0,68.0,564.0,171.0,461.0,50.0,582.0,0.0,632.0,83.0,549.0,234.0,398.0,159.0,473.0
480291218022,916.0,697.0,219.0,691.0,225.0,80.0,836.0,37.0,879.0,241.0,675.0,62.0,854.0,51.0,865.0,160.0,756.0,119.0,797.0,95.0,821.0
480291303004,299.0,163.0,136.0,163.0,136.0,0.0,299.0,7.0,292.0,125.0,174.0,42.0,257.0,11.0,288.0,116.0,183.0,34.0,265.0,35.0,264.0
480291303003,173.0,160.0,13.0,160.0,13.0,10.0,163.0,0.0,173.0,40.0,133.0,0.0,173.0,0.0,173.0,70.0,103.0,13.0,160.0,21.0,152.0
480291909014,282.0,253.0,29.0,209.0,73.0,72.0,210.0,0.0,282.0,66.0,216.0,37.0,245.0,0.0,282.0,101.0,181.0,0.0,282.0,0.0,282.0
480291809011,287.0,230.0,57.0,221.0,66.0,72.0,215.0,50.0,237.0,78.0,209.0,19.0,268.0,9.0,278.0,35.0,252.0,39.0,248.0,9.0,278.0
480291815043,170.0,139.0,31.0,107.0,63.0,61.0,109.0,78.0,92.0,59.0,111.0,0.0,170.0,0.0,170.0,0.0,170.0,76.0,94.0,31.0,139.0
480291816011,269.0,244.0,25.0,237.0,32.0,52.0,217.0,21.0,248.0,76.0,193.0,7.0,262.0,0.0,269.0,37.0,232.0,56.0,213.0,42.0,227.0
480291818093,438.0,359.0,79.0,312.0,126.0,104.0,334.0,44.0,394.0,108.0,330.0,8.0,430.0,0.0,438.0,29.0,409.0,100.0,338.0,12.0,426.0
480291821011,1134.0,918.0,216.0,889.0,245.0,219.0,915.0,331.0,803.0,340.0,794.0,6.0,1128.0,6.0,1128.0,49.0,1085.0,151.0,983.0,157.0,977.0
480291906012,455.0,357.0,98.0,290.0,165.0,85.0,370.0,0.0,455.0,85.0,370.0,56.0,399.0,0.0,455.0,111.0,344.0,54.0,401.0,6.0,449.0
480291910042,664.0,584.0,80.0,550.0,114.0,101.0,563.0,49.0,615.0,156.0,508.0,99.0,565.0,33.0,631.0,187.0,477.0,50.0,614.0,0.0,664.0
480291212052,506.0,424.0,82.0,398.0,108.0,46.0,460.0,24.0,482.0,59.0,447.0,0.0,506.0,0.0,506.0,113.0,393.0,39.0,467.0,80.0,426.0
480291212064,377.0,296.0,81.0,207.0,170.0,98.0,279.0,113.0,264.0,247.0,130.0,0.0,377.0,0.0,377.0,9.0,368.0,193.0,184.0,70.0,307.0
480291212066,505.0,272.0,233.0,218.0,287.0,77.0,428.0,103.0,402.0,249.0,256.0,29.0,476.0,0.0,505.0,73.0,432.0,128.0,377.0,103.0,402.0
480291602001,314.0,284.0,30.0,280.0,34.0,7.0,307.0,10.0,304.0,118.0,196.0,61.0,253.0,0.0,314.0,51.0,263.0,68.0,246.0,48.0,266.0
480291817131,735.0,569.0,166.0,557.0,178.0,60.0,675.0,154.0,581.0,136.0,599.0,37.0,698.0,23.0,712.0,112.0,623.0,123.0,612.0,127.0,608.0
480291815052,476.0,361.0,115.0,339.0,137.0,59.0,417.0,132.0,344.0,202.0,274.0,43.0,433.0,29.0,447.0,78.0,398.0,133.0,343.0,53.0,423.0
480291817041,500.0,432.0,68.0,424.0,76.0,52.0,448.0,137.0,363.0,219.0,281.0,12.0,488.0,0.0,500.0,0.0,500.0,112.0,388.0,99.0,401.0
480291817043,674.0,588.0,86.0,552.0,122.0,111.0,563.0,88.0,586.0,220.0,454.0,60.0,614.0,45.0,629.0,174.0,500.0,87.0,587.0,97.0,577.0
480291907001,487.0,374.0,113.0,346.0,141.0,96.0,391.0,113.0,374.0,155.0,332.0,67.0,420.0,17.0,470.0,44.0,443.0,77.0,410.0,36.0,451.0
480291812003,438.0,353.0,85.0,340.0,98.0,13.0,425.0,133.0,305.0,119.0,319.0,32.0,406.0,0.0,438.0,14.0,424.0,59.0,379.0,13.0,425.0
480291511006,83.0,55.0,28.0,55.0,28.0,0.0,83.0,11.0,72.0,38.0,45.0,34.0,49.0,0.0,83.0,34.0,49.0,0.0,83.0,17.0,66.0
480291514003,436.0,268.0,168.0,268.0,168.0,7.0,429.0,35.0,401.0,171.0,265.0,88.0,348.0,25.0,411.0,158.0,278.0,114.0,322.0,54.0,382.0
480291909022,503.0,468.0,35.0,444.0,59.0,102.0,401.0,109.0,394.0,131.0,372.0,29.0,474.0,0.0,503.0,25.0,478.0,94.0,409.0,66.0,437.0
480291810011,638.0,427.0,211.0,427.0,211.0,32.0,606.0,112.0,526.0,272.0,366.0,21.0,617.0,0.0,638.0,134.0,504.0,157.0,481.0,112.0,526.0
480291821031,935.0,804.0,131.0,762.0,173.0,146.0,789.0,284.0,651.0,269.0,666.0,0.0,935.0,8.0,927.0,40.0,895.0,262.0,673.0,119.0,816.0
480291901001,249.0,241.0,8.0,219.0,30.0,32.0,217.0,19.0,230.0,30.0,219.0,0.0,249.0,29.0,220.0,51.0,198.0,35.0,214.0,23.0,226.0
480291817033,934.0,695.0,239.0,659.0,275.0,104.0,830.0,283.0,651.0,251.0,683.0,0.0,934.0,0.0,934.0,56.0,878.0,300.0,634.0,186.0,748.0
480291803004,316.0,222.0,94.0,214.0,102.0,16.0,300.0,17.0,299.0,78.0,238.0,19.0,297.0,27.0,289.0,78.0,238.0,27.0,289.0,9.0,307.0
480291313003,799.0,519.0,280.0,500.0,299.0,34.0,765.0,38.0,761.0,293.0,506.0,160.0,639.0,33.0,766.0,201.0,598.0,133.0,666.0,77.0,722.0
480291313002,483.0,391.0,92.0,391.0,92.0,37.0,446.0,75.0,408.0,118.0,365.0,40.0,443.0,62.0,421.0,112.0,371.0,30.0,453.0,110.0,373.0
480291103001,835.0,536.0,299.0,536.0,299.0,9.0,826.0,75.0,760.0,232.0,603.0,138.0,697.0,36.0,799.0,385.0,450.0,20.0,815.0,82.0,753.0
480291206007,514.0,384.0,130.0,384.0,130.0,19.0,495.0,39.0,475.0,89.0,425.0,118.0,396.0,0.0,514.0,178.0,336.0,13.0,501.0,76.0,438.0
480291206004,730.0,628.0,102.0,569.0,161.0,81.0,649.0,174.0,556.0,176.0,554.0,0.0,730.0,0.0,730.0,41.0,689.0,166.0,564.0,14.0,716.0
